Item_Outlet_Sales,Item_Outlet_Sales_Pred
3762.5288986978444,3570.172771090799
1742.310662468072,2506.9148587396785
1636.2440232435586,1725.7782602571879
1630.8014154536484,2362.9009526649456
2996.8588032587945,2264.125104733967
3247.997334305131,2889.1009477092257
3328.1138543111133,2994.0920014235508
3326.305456349233,3495.578860232544
227.5972824485544,-62.922358274390035
1841.5861084191688,1898.178393465765
930.982627057011,670.500107741123
715.154004449946,1094.4043623726786
461.4918414174662,1927.5054198816
3576.2422711548616,3071.385167613197
3933.417467547513,3980.697826845276
-14.36390793254086,-316.43645842285366
1663.995420561321,1421.8863384952585
1840.7066296054386,1732.796564804702
1129.0232225762504,830.5818647018477
1588.9050117229403,1317.3813543823924
3232.032694298519,3520.5592607423123
3222.998961413913,2873.552626210235
2986.09771493393,3438.988098554203
725.6146923956802,276.9592817313692
2785.188679908536,2770.960482168103
3842.5797484976097,3851.75161340779
1643.7460055249005,1887.133910507377
2708.120273819589,3229.927437680052
2242.2773597256974,2166.5895264986793
5751.654672324059,4913.99680268553
2414.9946241439184,2342.9428901126803
1582.6160561348727,1650.7027082719183
3204.8704505668456,2660.174183056299
875.8134491262387,434.4998234160312
312.8057240183592,512.1250259405426
723.4564742557909,284.3329617294696
3538.6851884293037,2839.6388874783247
3042.0109564371123,3441.486817295799
3748.0572770597223,3561.971925750009
1157.6816943906426,592.3912207690437
2910.629372793805,2859.2785287682264
2776.34702252207,2278.7977916138207
595.5845965258641,1850.6707648884562
2015.7977163448666,1853.4863002253069
1431.7988304800824,1268.2198345941651
847.3080237149197,513.4921302155526
696.5481188501442,1129.369127797659
1735.0375091901785,2456.9102326731327
1689.4061758096914,2088.005291726671
1726.1001464322842,1500.4123042150513
2721.631959515116,2181.0052753241
2730.731470243086,2706.2667067735883
3904.5446008164063,3636.449066238183
370.8373207980029,1594.4612389824842
361.59033575021584,1101.1050035594844
3871.4023834296636,3916.9067203553386
3940.919449828855,3861.1986587195706
1628.7784066872287,1665.4410254756735
3933.417467547513,3983.956573402109
647.6122755819594,2156.2565008230054
2364.026419962488,2214.987425168094
3471.186001847434,3157.770481461038
1592.5563137269778,1760.7105233594293
3162.75588017292,2658.4411153942383
1332.0822377615646,1192.8207612402027
-59.85278181541233,-344.52156980090047
1750.3788710706485,1483.1915488011496
247.0128581169308,175.10146432864315
488.9710750162686,1524.7239660432615
2829.049659389632,2834.777845284438
1885.5477667198595,1995.9551148877736
1543.20633266439,1183.9254377401362
3171.909849696616,2958.993575107075
3943.941968885476,3575.65183418855
1837.232809652344,1790.559457958178
451.8951348877817,1727.9237499707294
1885.8056200613642,1833.4508244023637
2414.9946241439184,2500.9707519511635
1424.2365951195136,1370.3531502340547
1755.2645127620347,1699.0038268471199
2956.6782901436573,3201.532886164927
1616.9408819648288,2334.745169551126
1983.2127281533365,2016.695395801992
822.179705423193,620.177684164443
2831.5290023375865,3002.658059823687
247.31637203804425,476.58351651720227
2672.7936267048754,2663.4596294517587
3257.728991169809,2812.2105654020907
932.8829918553964,900.542440954337
3134.485587425542,2795.111156482881
1418.1747706778226,1196.14539957323
300.03532506050294,723.5703028985008
3259.2376906157174,3055.6742783741647
2793.8164171859694,3340.2651830520786
999.6259809376908,732.8176787649729
2986.09771493393,3494.7232801950972
1748.5158202227994,1885.7336257063403
323.260514384769,670.3824314451167
3530.925352806457,3504.8550118503144
822.179705423193,421.9311880528044
610.0643035840809,2724.8687696119105
5083.60524844127,4174.276154569775
1644.0038588664047,1786.7756860060017
1417.7467281400834,2156.2488045647715
1058.0634566999038,1036.9116880548322
1930.3048994526598,1797.126597528535
1952.5515169011264,1855.5771415499116
3641.7562553756175,4407.858721206354
3881.908732104564,3404.6054081725497
1205.0712963972894,1351.8287031184434
3810.0221293785175,3690.660310623237
1083.9594722295333,445.1149759921484
1315.8515957993868,1909.6233384633283
2730.731470243086,2610.588244258726
461.167128699647,1362.5556307283089
1824.1051365961264,1485.6784102715608
2972.527270844587,3517.206713342843
5584.6823275501965,4857.637966780658
175.06858272719586,-87.91230519079181
1380.3994114754478,823.2684340309975
3356.6206498469464,3169.7116060537733
2573.608150370358,3234.1821756808454
1799.1034585531988,1633.5385454224734
2910.629372793805,2914.3892998232213
793.9446612824254,863.2410442303571
1459.362054159384,2272.554371545088
2896.467294656355,3363.6906886759416
1815.261717062562,1402.1991503710883
2839.59322196581,2442.693260183211
3897.042618535064,3877.082236958732
5145.439655057555,4387.212688293737
2022.936994564673,2798.3741065319323
335.5565723648084,837.1294772794852
304.6523303644612,346.9269890282751
3164.4078674152747,2730.7286444966085
1954.1490453477552,1696.4589049184005
2841.7905111068108,2621.9715737173483
1633.0143715635966,1195.6172542562913
1836.031074525476,2571.6388114057545
1418.2557490455897,1295.868571885193
3724.3491258283943,3671.056139698238
1577.4177752710232,1780.029436522926
2346.085444626325,1982.1970327440276
1826.235007967317,1618.1166906469637
1065.3075856397413,1183.3822355422317
2195.654258982894,2865.830776794877
4972.63653605245,4362.466701304218
461.4918414174662,1882.6517487996696
1421.8781078710626,1304.4479034947376
737.9696979159839,445.55114946849903
3943.941968885476,3541.138459070611
1712.347284152796,1472.640995505103
3888.702049953153,4075.341116796737
1459.0585402382706,2241.3366173512172
2665.643539749028,2125.607705798838
-97.73487036133785,-965.4857505318005
-99.8254931663974,-655.8328368480172
932.1015741445343,736.8264167885022
3273.9671655953434,3113.8508133017735
3266.207329972497,3236.224597844749
219.73267959612824,207.0201053051062
747.2726494264259,2752.472023357709
3668.206750820741,3308.2387221634663
1234.5150847163561,1929.8777072594762
2604.720717928437,2918.7459799703593
3896.7847651935604,3697.1360957651277
3779.7910006075813,3318.448671495051
1865.5838329917408,1718.6986599251663
3716.847143547052,3442.6328442843687
2726.003619864167,2480.6057322692795
3766.555907478429,3685.5186457396776
1321.5280866898968,1260.0325708786174
2504.117951804169,3034.5765367182244
3933.417467547513,4110.735563296059
2893.395377058179,2650.6548093429624
1398.8281346013268,912.2391562161633
413.59331732893463,978.7225705332767
3202.896727831236,3450.711611568803
1922.802917171318,1582.999799428755
4217.24168830588,4085.6080647432145
3164.1500140737708,2888.4100377694585
2405.895113415948,2023.427418527218
2234.7753774443554,2319.22064462491
510.1181863046192,1631.7732372258215
1357.9782532911936,1021.5966106234969
3716.421132901643,3435.5807230806886
753.2779091614797,513.6014486586237
3254.0253176139367,3764.9350302383923
336.9550797084318,253.86480191800706
1904.1644132004435,1765.2113279066687
3117.4039109390287,3230.208326535032
3463.1032866070277,3256.6823200097097
3546.622711568976,3789.459007907991
3897.042618535064,3758.0524468065396
71.25723035863227,-35.44317709428924
1636.501876585063,1586.68434849129
2751.376259651072,2812.0700386670933
2661.6347552145885,2375.590183532076
315.6831554354076,745.6432332312108
3907.1423523916797,3695.7184147413927
2345.897909115421,2327.1777191228402
596.4531708360837,2391.1252750020813
1799.1034585531988,1464.2173719516154
733.2947676438849,1345.7785012602105
733.1166746770219,623.7805746422437
1961.3931742875925,2116.373333520896
5554.627227105979,4815.885044303412
5889.995893452475,5208.066313585574
2839.59322196581,2433.116910738663
1731.194828787921,2192.896596788818
513.8395890753128,2112.9065377455895
3067.0746420593146,2669.397297466785
1353.6662083003494,1246.0613531746162
3171.909849696616,2795.181475220343
1528.2833464694738,1285.743024022705
1868.2001735816968,1474.4339014771467
651.3336783526529,2758.1239154993896
3266.465183314001,2901.0966785400487
1777.074025965205,1709.2812389871392
3454.6861681110045,3461.8306531968124
1920.8011463189637,1888.3119306119438
3730.7161296365525,3306.441731023029
2722.97163462024,2456.8116824470167
421.5512917459597,1670.0154171293862
1457.584494148305,1412.8605473253265
197.39973308702068,-16.447182852546575
3863.8790390597387,4024.819608214071
5911.945846653985,5347.68264219059
2511.391105082062,2972.232308222075
573.0010671645817,1743.8507413873933
3904.5446008164063,3896.428215959843
3940.6615964873513,4315.49656273003
1065.5654389812455,874.9476026103328
1647.2593536587378,1275.706995264181
413.7018404237192,1669.451546521692
3871.4023834296636,3830.715931473089
2474.6556194784475,3056.3884529264565
1314.8796499760072,2060.0202515031647
3318.8034740678904,3596.1222205626746
363.5641675201094,1443.8512184582125
2785.188679908536,2707.026167269574
3316.8361959921253,3197.772874805847
2584.28381967834,2247.681970009153
1048.3649727453974,960.5440122872769
3579.791403056823,4139.472226429464
3193.3819198471056,2673.1365738263376
3210.826431393877,3098.312174697357
3881.97711656668,3182.354440182539
4310.982107432033,4091.694929459205
2331.4262874772985,2172.8307203750073
1733.6511313355315,1804.3424853471213
3333.609714545433,2587.9183431970982
1297.8787723378414,1224.662264503957
2776.34702252207,2116.658857160348
1459.362054159384,2138.867418704331
1547.4239831242749,2323.10359691219
2715.6222561009313,3200.6137149394444
222.77805066747703,-16.727357195828972
311.9261753927091,65.89542446752739
1083.0428170075531,812.6808122415441
686.4523396208447,2197.4862721333075
2172.629516537709,1830.8549384721512
3101.6395521003697,2643.4338518650757
347.19442527798174,1394.312220077481
3762.997619474351,3997.324117102162
2824.0270200562445,3009.784226302032
1530.5662229680966,1263.093965081831
3240.4953520237896,2836.15857024906
3824.49375101664,3642.837528028661
733.1166746770219,636.9505089912932
3309.592067052287,3145.550878577975
2674.743050476998,2282.831861787697
3972.8148356165834,3569.9042358290612
1360.7580862359687,1167.1853925179892
2654.1327729332465,2281.42742310282
3124.177911763661,3507.904841489799
3068.576159234234,2672.9478385835387
777.8479700589438,200.40262865535533
1910.6828234476666,1816.4358952382454
1892.7418481115046,1487.0402911466356
3226.3410178189033,3290.086139987465
2364.508126442132,3045.6677285108935
3232.032694298519,3321.753711422426
3146.5398774063115,3368.2541157877504
2511.087591160949,2986.9212905823665
1908.7922015503257,1871.8324874357277
1961.6510276290967,1861.09897662756
5584.6823275501965,4954.160156414435
1952.5515169011264,1600.2238369548309
1486.599174331981,1299.0242721989634
831.8399058444243,672.2918471179057
416.50217029421736,1208.0243722836508
437.9884941504374,1108.8944368966108
1901.548072610488,1917.7479210913568
3375.6270812374028,3925.4197247894754
3642.059769296732,4373.579352547527
2391.423491777826,1935.0342027926722
335.5565723648084,839.842850477286
1499.8010092103596,1614.7247337798462
932.8829918553964,805.2304806795801
1329.8497901850724,2033.0828595713913
323.260514384769,858.7480470188484
493.01716805795235,1456.6917610068947
252.3848422048323,94.06607730313453
1832.4513575819904,1616.358572864996
2721.631959515116,2008.5376710344094
2910.629372793805,2741.975930080259
2233.1778489977273,1779.8126272163208
659.4535306665621,1169.413199766425
3197.368468285504,2915.191958241908
1582.6160561348727,1507.941220648905
1031.99298630889,723.8189935699522
2125.9848101032817,1930.1042455424495
1768.5400003701404,1941.3999805686876
1438.5177026127258,1205.619775112709
1065.3075856397413,1327.386759913355
1118.5723851432,1852.3821094943619
285.527837023962,-16.416001538383398
2225.6758667163854,1608.262209055259
718.6019591718965,2683.200484538487
1418.1747706778226,1196.3600964024645
3330.7968452339514,3857.1283782388796
878.7218307346169,1205.223030839204
2398.393131134606,1916.2364230342973
5076.103266159928,4278.715634264584
3226.056538412386,2652.4611965370386
1643.2505691242984,1544.165805771061
2338.395926834078,2043.944606899489
1892.5543126005994,1980.8496297716429
2687.007395001493,2695.5380888155732
1058.0634566999038,1189.8003537153427
499.96563106485564,2063.46757884218
1821.5594528873535,2621.288154157869
3986.9834233042175,3926.4714462910897
1689.4061758096914,2478.794485600553
2832.6235826090297,2457.208640785886
2792.690662189878,2867.010752054093
3897.042618535064,3764.444572514074
839.2477840393155,369.1962869937379
293.65372284741363,715.1644816944408
4780.751863431918,4202.493853866625
4413.413667335649,4237.806647176442
3020.172082283383,2953.500852270846
3108.6091914571502,2722.3231728413903
3906.988051121281,3051.691928919286
3835.0777662162677,3592.3234222626547
770.345987777602,304.98668539884807
1712.347284152796,1348.7735358206082
2839.59322196581,2443.2082632049865
1704.8453018714542,1724.2949239764855
2683.9497454809343,2634.1328963989745
3225.0630549417383,3474.767475089777
762.1803574826034,358.04618907866234
3641.7562553756175,4364.150869310966
3973.005651691057,3242.0014791216263
1742.0071485469587,2337.473498581271
-87.28007999492797,-957.6789161724583
1572.8692729448294,1561.534357626936
1892.4485618825174,1324.7204715513385
666.7266839444558,1150.8148563614563
1894.320579912204,1930.3896254547035
2790.886465856081,2175.3068563196157
1704.58744852995,1777.2951238025944
5925.820796324226,5653.926878987764
1952.3073142974372,1710.7644495274474
602.7911503061873,2656.0581634533737
2573.608150370358,3163.1374180473626
3204.8704505668456,2741.067020031458
1961.6510276290967,2132.0271005089107
3162.810338968646,2411.3490558712697
3394.946817151981,3194.3334780076225
-87.58359391604144,-896.2361689161886
5918.8511569674465,5519.256964667868
1313.78833098876,1210.5492198818306
1822.1730164211301,1735.536174161638
2118.2249744804362,2349.747743613538
370.8373207980029,1332.0346805332288
1704.8453018714542,1753.2584773462681
3816.9917687352972,3587.5932435773493
748.5847925475175,524.3661577151397
3011.0862222932265,2606.445946878239
2529.154315669165,2303.2934212597465
3724.6069791698983,3528.155794437277
1854.4594918849268,1692.8536327796764
1704.58744852995,1705.3292968788123
609.7607896629676,2482.2719540919616
1828.5290922441336,2563.710424979724
3309.592067052287,3097.1218653816636
723.4564742557909,268.50189498492637
3717.104996888556,3289.979799378624
3318.8034740678904,3566.4406996746056
3197.6284073361144,2893.392204535164
3612.6078338138786,4228.015669627101
2785.4465332500395,2485.347532752903
3585.329894863731,3176.9608312363216
815.210066066413,454.19219804696945
1645.8669097142538,1333.3511216985196
2244.893700315653,2124.1535991516594
2709.776678466949,2006.2092622883729
331.414807539799,236.68081953634965
3020.4299356248866,2666.3133508794463
763.9346058150842,545.8432413834798
1575.114073853531,1641.7787975302476
721.6601385501764,2421.706382373165
323.5640283058825,849.6114747796285
2784.878158958856,2153.461664670107
3612.3043198927653,4255.328411903296
3011.330424896917,2411.199329886342
1049.5222033661958,944.2294617553732
1627.402365857093,1228.993530642038
5273.549385743522,4570.10421197588
2769.3773831652893,2278.0057521818912
1643.2505691242984,1500.7841752528575
1697.61780917317,1597.4720544509755
3210.826431393877,3113.0449799835433
339.03194132267015,997.054593702918
2371.284391986556,2955.3965755070385
1838.332160146116,1983.8399864710068
3215.699150308902,3679.7366103952913
831.5820525029202,925.8773839688447
3724.6069791698983,3296.2274392713744
1712.0894308112918,1816.0292629291375
1822.0942711963892,1740.5669767739973
1881.9530358611846,1685.0489054667335
3095.311152386777,2698.4540704640426
2407.492641862576,2468.101641696009
3738.218111917895,3335.121238488182
1947.1794059909748,1824.6037781083362
3958.6912895321757,3640.067960924077
3311.8338347111103,3344.873706217505
3995.066138544625,3829.235245178631
993.7743578580178,668.1305129719728
5911.945846653985,5159.0581365498
3049.2841097150063,3524.7258349344265
2674.743050476998,2674.7797064476977
930.982627057011,657.821698102754
1885.5477667198595,2037.892682835504
3012.670100002041,2963.590371724804
1938.0798952630048,1511.2624421517944
1953.8911920062505,2031.1154160571764
2173.368180208105,1792.9771612953655
1050.8550584977609,1636.7199766593571
3689.31986585008,3402.265108868742
1952.5515169011264,1602.5663226361398
2969.461731443456,2665.777528196196
1396.7430511432556,1506.9642425730513
3078.0442785994733,3457.1157471255115
2037.3594168691066,1633.9617896766026
4972.63653605245,4383.764697801078
2008.5362314833096,1939.0582478959868
1697.61780917317,1727.463737726168
2602.67183317594,3037.849446323772
1292.2756330864258,1456.3194390947456
3492.9712374610613,4009.4922768033825
3020.4299356248866,2761.8001094080305
-87.58359391604144,-820.5263646692601
414.0053543448326,1672.415579770117
2799.98597658405,2494.9128387962264
3092.107479532178,3561.198526594125
3020.4299356248866,2592.2361799792006
2400.592085049411,2524.7451275094268
4310.982107432033,4084.395298850701
1559.5548107519169,2367.4231476152027
1856.484322263771,1446.923380544407
1242.6197330777347,984.1941559301415
748.5847925475175,537.2713646808957
2698.745329334513,3222.2407695709403
672.2787803832576,2315.427864993362
1575.3719271950354,1380.703379653362
3330.7968452339514,3744.3864056387906
743.3134620574363,431.94622881174814
1839.9533398633325,1476.2218363611173
2972.0780720334114,2592.1200558984738
3642.059769296732,4421.234447902507
733.5982815649983,1394.6933064855266
3852.9956636759107,3651.4316189145666
1865.325979650237,1978.9404912287669
1241.4847240731362,2038.5428888151714
3717.104996888556,3182.304253909406
846.7497663206572,336.63708197436335
2846.031433399486,3368.979266815482
591.7943178417229,1906.4143893932996
1513.599129168687,1439.99740117497
3203.5823024540387,2700.008655533502
2573.608150370358,3077.405999201817
257.46764848334067,531.1052506667875
1488.8607752630319,1247.8096372750304
3001.1417548389927,2664.7557833414057
2722.97163462024,2595.648307992208
3240.1479675409623,3047.9340342185637
2778.219040551756,2814.7610534680352
2407.492641862576,2363.0766221612166
1961.6510276290967,2059.8863994871786
3012.670100002041,2909.6486301536634
1628.5205533457247,1510.9899687721954
1396.7430511432556,1528.6332054852282
2407.492641862576,2308.859325614376
2964.35085486299,2931.842316616924
2723.229487961744,2370.418261874177
3779.7910006075813,3496.6674397288552
2716.349818221542,2426.3991830646473
3099.50968072918,2446.875662217454
-87.58359391604144,-782.7040865121905
3995.066138544625,4012.937357828104
337.25859362954526,389.92533762061294
